DATE,PLUME_VERSION,FILE_NAME,PHASE,DATABASE,COMPILING_AND_UNPACKING,SOOT,PROGRAM_STRUCTURE_BUILDING,BASE_CPG_BUILDING,DATABASE_WRITE,DATABASE_READ,DATA_FLOW_PASS,CACHE_HITS,CACHE_MISSES,CONNECT_DESERIALIZE,DISCONNECT_SERIALIZE
2021-05-02T19:29:31.437257,0.5.8,FasterXML/jackson-databind,INITIAL,OverflowDB,145575097,5245411183,825305418,10530140608,3479259768,4985656888,17027032453,435505,17315,64423895,369091147
2021-05-02T19:30:00.359615,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,32989166,1334701444,252248063,11036896338,1828484483,9784928522,5575672605,101824,7218,885921717,5561845071
2021-05-02T19:30:11.468081,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,11320848,875482345,69670527,737827296,359223208,292918883,4837305740,32608,3881,174722466,1085605619
2021-05-02T19:30:49.807157,0.5.8,FasterXML/jackson-databind,INITIAL,OverflowDB,140714660,4909213865,632086891,11539952702,3376308918,5906109389,17535318710,435505,17315,60938607,402673366
2021-05-02T19:31:25.547413,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,24105313,1294362516,158796119,16946285832,1757017629,15485912764,5234991347,101824,7218,850271297,5621945687
2021-05-02T19:31:35.065151,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,10904878,846282237,64083813,886498478,400686887,383404395,3553958478,32608,3881,174853894,1090144773
2021-05-02T19:33:08.423468,0.5.8,FasterXML/jackson-databind,INITIAL,OverflowDB,278751892,7772640466,1262936925,10213017912,4028204188,3742876315,17523424308,435499,17315,259808379,0
2021-05-02T19:33:32.473256,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,28494264,1670521306,250265375,2504225232,1873122531,1332867886,7004279212,101824,7218,947705424,6476596205
2021-05-02T19:33:45.084715,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,11797340,919747385,76055314,1602556886,361653140,1150669731,3629443381,32608,3881,186151926,1166689135
2021-05-02T19:37:38.156879,0.5.8,FasterXML/jackson-databind,INITIAL,OverflowDB,315996392,8068585230,1095662393,11524698055,4289132022,4225364616,18982616970,435505,17315,258284056,0
2021-05-02T19:38:01.756860,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,28501067,1574135163,245146725,2615316145,1972530174,1230579153,7076039221,101824,7218,896993939,5508219224
2021-05-02T19:38:15.352205,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,12056267,923204750,80694123,2100757291,375596228,1609285694,4184167729,32608,3881,196368335,1147569753
2021-05-02T19:41:14.702818,0.5.8,FasterXML/jackson-databind,INITIAL,OverflowDB,274890332,7838948294,1057912606,11120238265,4019758163,4419799174,17807427928,435505,17315,262705270,0
2021-05-02T19:41:38.229761,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,89265161,1623171139,263042031,2625183117,1783409232,1375913232,7561531520,101824,7218,934402351,6694961208
2021-05-02T19:41:50.467751,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,12212252,914271824,81259788,1783550201,394669369,1312404713,3701616661,32608,3881,248287896,1159273387
2021-05-02T19:42:27.167976,0.5.8,FasterXML/jackson-databind,INITIAL,OverflowDB,141921475,5186253073,753858932,10046237219,3516945631,4672963771,16948356232,435505,17315,65279912,416749129
2021-05-02T19:42:55.109615,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,25744459,1273840647,230531103,8855369976,1676481333,7716335057,6286488305,101824,7218,864910948,5806745049
2021-05-02T19:43:07.437411,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,11866451,839790122,69507970,707776644,356130177,276367038,4557504635,32608,3881,178530813,1157964954
2021-05-02T19:43:44.666331,0.5.8,FasterXML/jackson-databind,INITIAL,OverflowDB,140534561,4858583631,597898926,10918201753,3243490627,5697421283,16786977347,435505,17315,62353124,377158030
2021-05-02T19:45:32.491456,0.5.8,FasterXML/jackson-databind,INITIAL,OverflowDB,299043759,7709258116,1126550901,11088837346,4062954011,4267199740,18236645744,435505,17315,271570834,0
2021-05-02T19:45:55.731697,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,30767897,1706587882,262810385,2467642369,1876926831,1283853784,7529124869,101824,7218,950905055,5452129164
2021-05-02T19:46:08.031660,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,12765453,907789122,78831740,1604742151,350812518,1141714880,3864006884,32608,3881,198100015,1204934447
2021-05-03T07:47:16.786285,0.5.8,FasterXML/jackson-databind,INITIAL,Neo4j,652756697,7967406083,471650038411,24079680962142,11373147921929,31578749278293,18416414319991,435505,17315,132168114,0
2021-05-03T09:50:04.075125,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,Neo4j,480045107,3162322808,234241994565,4296054471860,1948049990854,4811950904997,2234716529133,101824,7218,124596428,0
2021-05-03T11:22:39.843690,0.5.8,neo4j/neo4j,INITIAL,Neo4j,413382501,2343611551,90604294863,1390558748047,643801343861,1677489057823,843800877181,32608,3881,125486052,0
2021-05-03T12:05:02.211066,0.5.8,neo4j/neo4j,INITIAL,Neo4j,139510228,2280248896,82876895457,1399102711202,636826605834,1703939416369,861105773437,32608,3881,129225702,0
2021-04-23T03:17:36.979605,0.5.6,FasterXML/jackson-databind,INITIAL,Neptune,801968132,7943488685,381239801634,18582313041291,11429286612705,20834602970798,13507124690402,435439,17305,255098461,0
2021-04-23T03:19:34.772751,0.5.6,FasterXML/jackson-databind,UPDATE0,Neptune,180431993,5588018691,23105656066,56578129586,26475524766,84095620623,32319197046,2280,12,0,0
2021-04-23T03:20:43.223117,0.5.6,FasterXML/jackson-databind,UPDATE1,Neptune,156678797,5004401031,27742236714,26099898873,8872482380,53160287168,9427086943,1859,1,0,0
2021-04-23T03:21:54.839808,0.5.6,FasterXML/jackson-databind,UPDATE2,Neptune,159037433,4984413216,31574163765,25610401828,9080019714,56139229937,9268863827,1873,1,0,0
2021-04-23T03:27:04.990016,0.5.6,FasterXML/jackson-databind,UPDATE3,Neptune,152370977,4911834563,47977027893,158694685387,77149615968,225362784353,98394908027,3800,50,0,0
2021-04-23T07:32:32.292218,0.5.6,apache/tinkerpop/gremlin-driver,INITIAL,Neptune,129905493,3182140687,183395364098,3454060491287,2032520040496,3103351187757,1583151482462,101758,7208,208370746,0
2021-04-23T07:41:48.987657,0.5.6,apache/tinkerpop/gremlin-driver,UPDATE0,Neptune,49655258,1736974859,35533508407,309784252334,186625127330,359529683508,209581372852,7600,260,0,0
2021-04-23T07:50:02.776663,0.5.6,apache/tinkerpop/gremlin-driver,UPDATE1,Neptune,40001331,1521772904,39689904128,250857225494,151168584542,335551390496,201671245561,5622,40,0,0
2021-04-23T07:54:23.686264,0.5.6,apache/tinkerpop/gremlin-driver,UPDATE2,Neptune,38811808,1377559867,41175804109,127496810026,72599842966,182766817521,90812351799,3438,9,0,0
2021-04-23T07:59:27.553683,0.5.6,apache/tinkerpop/gremlin-driver,UPDATE3,Neptune,37762067,1328167174,42443883763,151992785542,86359496827,211612519998,108056798937,3974,9,0,0
2021-04-23T08:30:06.492261,0.5.6,neo4j/neo4j,INITIAL,Neptune,488102932,899137383,75664998603,1131422572131,686614275069,1075214153103,609575885293,32607,3881,0,0
2021-04-23T08:30:56.086429,0.5.6,neo4j/neo4j,UPDATE0,Neptune,26864798,846657538,4787659382,26034506668,14514916824,32521822204,17892518180,1138,24,0,0
2021-04-23T08:31:25.954713,0.5.6,neo4j/neo4j,UPDATE1,Neptune,22697436,869670321,11143198501,12115829267,9109813021,18813683884,5711031416,834,0,0,0
2021-04-23T08:34:00.227928,0.5.6,neo4j/neo4j,UPDATE2,Neptune,22732816,806195679,21840757934,74166901145,44216428037,105652770639,57431485004,2450,31,0,0
2021-04-23T08:35:28.403308,0.5.6,neo4j/neo4j,UPDATE3,Neptune,22203022,804575680,24116575467,40995568100,22174192539,63162543468,22231290179,1628,10,0,0
2021-04-25T16:55:42.715392,0.5.6,apache/tinkerpop/gremlin-driver,BUILD0,Neptune,142609061,1456269687,181915421523,3490683404178,2049785065487,3134020838694,1592649037329,102622,7279,0,0
2021-04-25T18:22:32.196988,0.5.6,apache/tinkerpop/gremlin-driver,BUILD1,Neptune,466230214,1356889788,181354332602,3438997507250,2023588184686,3080221304598,1566671479846,102631,7277,0,0
2021-04-25T19:50:18.265719,0.5.6,apache/tinkerpop/gremlin-driver,BUILD2,Neptune,455883787,1301413001,183059698432,3482795630195,2042853285835,3116647765676,1577789083280,102670,7277,0,0
2021-04-25T21:18:48.824807,0.5.6,apache/tinkerpop/gremlin-driver,BUILD3,Neptune,464816135,1287787080,183405411600,3508312432371,2056366459830,3147778877682,1596445466168,102631,7277,0,0
2021-04-25T21:50:04.054813,0.5.6,neo4j/neo4j,BUILD0,Neptune,129684683,851562675,75246932877,1159399745868,698592561147,1099717328186,618616373613,32942,3905,0,0
2021-04-25T22:21:00.128466,0.5.6,neo4j/neo4j,BUILD1,Neptune,419621912,837350088,74036450219,1144963603938,690313217865,1089473879956,615373170968,32563,3877,0,0
2021-04-25T22:51:50.006688,0.5.6,neo4j/neo4j,BUILD2,Neptune,421907066,830032440,72436878171,1137649088379,687432693607,1086508682274,618059625317,32684,3867,0,0
2021-04-25T23:22:55.406841,0.5.6,neo4j/neo4j,BUILD3,Neptune,420134995,835580932,74764655522,1145165449142,694471743356,1093986351806,623742143382,32803,3874,0,0
2021-04-27T03:07:47.121921,0.5.8,FasterXML/jackson-databind,INITIAL,Neptune,356211452,8096852521,381299613652,18367902143189,11393294018188,20703156460415,13536965313342,435413,17305,240009321,0
2021-04-27T03:09:34.047121,0.5.8,FasterXML/jackson-databind,DISCUPT0,Neptune,265993086,5353719423,18794027660,49639484246,25651781204,73804946625,32368790545,624,1668,1427475,206826017
2021-04-27T03:10:30.666468,0.5.8,FasterXML/jackson-databind,DISCUPT1,Neptune,252035733,4820888801,20975083383,20736471901,8472402507,41470027394,9406313110,263,1597,986387,146747418
2021-04-27T03:11:39.444632,0.5.8,FasterXML/jackson-databind,DISCUPT2,Neptune,263271840,4738859400,30719154877,23301620614,8872758787,53427279558,9430588367,367,1507,817124,130923652
2021-04-27T03:16:40.128963,0.5.8,FasterXML/jackson-databind,DISCUPT3,Neptune,244653949,4777555595,44355867203,151497104379,74853092100,218003972841,99437570681,1336,2514,800701,181758979
2021-04-27T04:44:13.206861,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,Neptune,437449553,1407029014,183686893530,3467594071905,2036557844545,3101474631867,1567882705511,101758,7208,816469,130234349
2021-04-27T04:53:23.416658,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT0,Neptune,100565674,1309877259,36620847566,305407690857,183003100569,357300872931,206682694771,5931,1929,778701,35536784
2021-04-27T05:01:26.702675,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT1,Neptune,93307775,1276385855,41362435468,242479698227,145120146113,331359777082,197988401501,3246,2416,857617,35028721
2021-04-27T05:05:49.677036,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT2,Neptune,89192603,1263930367,44641266848,126559060123,70521473538,186933743368,90332251207,1947,1500,757615,36357010
2021-04-27T05:10:54.543197,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT3,Neptune,82811849,1250733902,46423113428,150681553640,84122058695,214897779949,106338072401,2286,1697,760429,36929325
2021-04-27T05:42:04.320935,0.5.8,neo4j/neo4j,INITIAL,Neptune,445491429,849950689,73592236305,1145414533184,692376611500,1090929579204,618735253408,32607,3881,739678,38177412
2021-04-27T05:42:52.735920,0.5.8,neo4j/neo4j,DISCUPT0,Neptune,68919342,836877969,5183196558,24027870898,13639690081,32180049812,18261751047,255,907,717269,13581837
2021-04-27T05:43:19.637615,0.5.8,neo4j/neo4j,DISCUPT1,Neptune,65584907,833725111,8724231991,11413904815,6603343661,18353368077,5831900092,174,660,710763,13842725
2021-04-27T05:45:50.144300,0.5.8,neo4j/neo4j,DISCUPT2,Neptune,59932550,833814016,20303682282,71529286383,42900889998,103079163715,57742544269,1296,1185,736683,18741004
2021-04-27T05:47:19.230413,0.5.8,neo4j/neo4j,DISCUPT3,Neptune,66691443,835456043,25313263654,40445912731,21840667955,64341302865,22390790556,817,821,780161,14789458
2021-04-27T16:03:34.516472,0.5.8,FasterXML/jackson-databind,INITIAL,Neptune,780322803,7716510306,378015567273,18559710573676,11377166270951,20690611559364,13333144222067,435439,17305,231222164,0
2021-04-27T16:05:29.909019,0.5.8,FasterXML/jackson-databind,UPDATE0,Neptune,175310452,5195973189,22921893876,55420682915,25714144456,82914424409,31652633290,2280,12,0,0
2021-04-27T16:06:37.718367,0.5.8,FasterXML/jackson-databind,UPDATE1,Neptune,157819900,4655878644,27733774175,25830195753,8832323838,52918742647,9409095137,1859,1,0,0
2021-04-27T16:07:48.627337,0.5.8,FasterXML/jackson-databind,UPDATE2,Neptune,155842737,4634132805,31401440247,25436815690,9068900195,55799009898,9259064330,1873,1,0,0
2021-04-27T16:12:55.406745,0.5.8,FasterXML/jackson-databind,UPDATE3,Neptune,155677745,4603941348,47485082314,156714453548,76060638729,223466697789,97799528844,3800,50,0,0
2021-04-28T01:11:23.877231,0.5.8,FasterXML/jackson-databind,INITIAL,Neptune,569036836,4910090382,378556482765,18528633356525,11354157362466,20718606569708,13364191834536,435439,17305,0,0
2021-04-28T01:13:13.567724,0.5.8,FasterXML/jackson-databind,DISCUPT0,Neptune,224565544,4598559582,21732735868,50730727393,25388725634,77824198817,31986836756,624,1668,945747,175687338
2021-04-28T01:14:20.999504,0.5.8,FasterXML/jackson-databind,DISCUPT1,Neptune,195059083,4581837489,27448132482,25367825786,8532865345,52551896152,9438059228,263,1597,856936,161543626
2021-04-28T01:15:38.030302,0.5.8,FasterXML/jackson-databind,DISCUPT2,Neptune,183459444,4583407787,36081650140,26535710677,8842262642,61939456697,9318525281,367,1507,797425,139533618
2021-04-28T01:20:21.593994,0.5.8,FasterXML/jackson-databind,DISCUPT3,Neptune,194303280,4638469421,39193474597,140740595081,74138264992,201849310381,98459904407,1336,2514,737470,151224773
2021-04-28T10:22:29.106144,0.5.8,FasterXML/jackson-databind,BUILD0,Neptune,253072725,4843472309,376500211080,18592964960036,11406731786454,20885288473791,13520736540896,435479,17305,731267,139224352
2021-04-28T19:24:36.397294,0.5.8,FasterXML/jackson-databind,BUILD1,Neptune,568568146,4864819580,381817969362,18685930292269,11448730354224,20842286418651,13422498531952,435481,17305,0,0
2021-04-29T04:26:40.682374,0.5.8,FasterXML/jackson-databind,BUILD2,Neptune,563535957,4896545267,378184863676,18632295404729,11420499436391,20868244440310,13476745287304,435498,17305,0,0
2021-04-29T13:26:06.706851,0.5.8,FasterXML/jackson-databind,BUILD3,Neptune,588060217,4887360809,380256977475,18533424734992,11380770255107,20748448002209,13415276055725,435568,17307,0,0
2021-04-29T14:54:33.824279,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,Neptune,405664607,1330240855,182816955280,3504530438258,2056277571869,3135852076976,1586459924887,101758,7208,0,0
2021-04-29T15:03:48.498527,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE0,Neptune,39300998,1285737192,34999690279,310026281603,186116467886,358738726933,208317289446,7600,260,0,0
2021-04-29T15:11:55.658383,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE1,Neptune,35866687,1232845738,38752586781,248410658185,150036624434,330567157205,198722171459,5622,40,0,0
2021-04-29T15:16:13.442445,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE2,Neptune,35330641,1216998716,40657524774,126084748284,72108374311,180407484284,89783558512,3438,9,0,0
2021-04-29T15:21:14.628693,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE3,Neptune,35085857,1225441376,41875308999,151471295585,86306689423,209174092828,106573329005,3974,9,0,0
2021-04-29T16:49:08.560806,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,Neptune,462512851,1282604752,181036944997,3482545568873,2048597148287,3112301902314,1577958133650,101758,7208,0,0
2021-04-29T16:58:13.472499,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT0,Neptune,85237587,1215982188,36516019543,302550936797,181738024248,353476224336,204459389281,5931,1929,783370,37248564
2021-04-29T17:06:18.320445,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT1,Neptune,70934528,1214984103,41761294151,242853150877,146354457251,331808726570,198861265104,3246,2416,772080,37587332
2021-04-29T17:10:38.067284,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT2,Neptune,70472888,1205318247,43244632156,125744285152,69822789398,184562689708,89392447798,1947,1500,715899,39124250
2021-04-29T17:15:30.548906,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT3,Neptune,67300861,1179622226,42497701817,143223866447,82693691889,204158855669,105422415602,2286,1697,743666,39461280
2021-04-29T18:43:17.405603,0.5.8,apache/tinkerpop/gremlin-driver,BUILD0,Neptune,144366535,1277459956,183162646558,3475693125379,2038918000502,3112943059412,1575534800188,102622,7279,748185,40109675
2021-04-29T20:12:03.188815,0.5.8,apache/tinkerpop/gremlin-driver,BUILD1,Neptune,465478445,1283158978,183654410121,3515779880834,2060631491453,3148590739345,1593945879890,102631,7277,0,0
2021-04-29T21:41:03.086421,0.5.8,apache/tinkerpop/gremlin-driver,BUILD2,Neptune,452957863,1238761138,185837474321,3522124102550,2063170821410,3160212960364,1599570552689,102670,7277,0,0
2021-04-29T23:09:26.587140,0.5.8,apache/tinkerpop/gremlin-driver,BUILD3,Neptune,488556277,1256456318,183941229409,3493753080006,2051736154830,3134644713345,1593407858938,102631,7277,0,0
2021-04-29T23:40:21.340432,0.5.8,neo4j/neo4j,INITIAL,Neptune,423894777,821954657,73342132944,1138620574391,688820984848,1080278873326,610913761702,32607,3881,0,0
2021-04-29T23:41:10.475034,0.5.8,neo4j/neo4j,UPDATE0,Neptune,25499393,818695614,4194783903,26070088984,14525040559,32087307620,18021433708,1138,24,0,0
2021-04-29T23:41:36.724158,0.5.8,neo4j/neo4j,UPDATE1,Neptune,22586172,796668508,7816849558,11837745212,6822665074,17608470323,5771225845,834,0,0,0
2021-04-29T23:44:07.686853,0.5.8,neo4j/neo4j,UPDATE2,Neptune,20942346,796838755,19179450464,73498138022,43940624316,102656949157,57463241089,2450,31,0,0
2021-04-29T23:45:32.464265,0.5.8,neo4j/neo4j,UPDATE3,Neptune,21238466,791528196,20677166290,40650256364,22183293646,59802176204,22632891847,1628,10,0,0
2021-04-30T00:16:41.678246,0.5.8,neo4j/neo4j,INITIAL,Neptune,442560689,789980442,74959888478,1146841187395,692737793318,1090236357307,615719050998,32607,3881,0,0
2021-04-30T00:17:30.390392,0.5.8,neo4j/neo4j,DISCUPT0,Neptune,67448229,792580608,5211361553,24402446020,13849274014,32319971435,18206337559,255,907,712182,14140837
2021-04-30T00:17:57.353657,0.5.8,neo4j/neo4j,DISCUPT1,Neptune,68288770,794763815,8686653959,11508005481,6651512427,18447789358,5873637848,174,660,701795,14083163
2021-04-30T00:20:29.389137,0.5.8,neo4j/neo4j,DISCUPT2,Neptune,54887299,787862479,20472519597,72329912731,43521763776,104051931230,58357355033,1296,1185,686583,15017498
2021-04-30T00:21:53.921199,0.5.8,neo4j/neo4j,DISCUPT3,Neptune,64571045,795600054,21548040416,39480408774,21619191594,60062668303,22598527680,817,821,687805,17733092
2021-04-30T00:52:47.140034,0.5.8,neo4j/neo4j,BUILD0,Neptune,126552282,824247138,74704776286,1137151454597,687686374208,1079264684212,609544146026,32942,3905,1151375,14582685
2021-04-30T01:23:32.277231,0.5.8,neo4j/neo4j,BUILD1,Neptune,468409727,806219892,74832893273,1128964275627,683111571006,1075647030230,609582007676,32563,3877,0,0
2021-04-30T01:54:43.011557,0.5.8,neo4j/neo4j,BUILD2,Neptune,418001828,811786287,73936729244,1146864676430,693110865081,1091474080205,618230597116,32684,3867,0,0
2021-04-30T02:26:10.157695,0.5.8,neo4j/neo4j,BUILD3,Neptune,438914804,823855669,73557936018,1155263614420,698391120643,1102748745277,626624798434,32803,3874,0,0
2021-04-30T08:51:30.394121,0.5.8,neo4j/neo4j,INITIAL,Neptune,112141245,2479672515,76643780486,1149885196273,694837873538,1090968067329,616598397450,32608,3881,226502038,0
2021-04-30T10:34:45.792945,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,Neptune,121859401,3173995533,179971862796,3470136611330,2038217833314,3099318996807,1567050382810,101824,7218,227168893,0
2021-04-30T19:40:24.950334,0.5.8,FasterXML/jackson-databind,INITIAL,Neptune,731732039,7740897735,378729562162,18451504232899,11304613597757,20573479083124,13251523769172,435505,17315,217329215,0
2021-05-02T13:06:06.873820,0.5.8,neo4j/neo4j,INITIAL,Neptune,507668414,2299643144,74738266788,1124982400952,680922028834,1070757876844,607543623646,32608,3881,208378440,0
2021-05-02T16:22:44.177972,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,Neptune,541212252,3178700113,181189346834,3449093428549,2019962316749,3083935121260,1557301508663,101824,7218,216151940,0
2021-05-03T01:38:54.985644,0.5.8,FasterXML/jackson-databind,INITIAL,Neptune,756671487,7792891614,379410403898,18631482969755,11406608258630,20855131818613,13454507020115,435505,17315,224213690,0
2021-05-03T10:10:54.489271,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,Neptune,542670864,3114585455,181274378456,3425585851346,2013710596378,3061832384078,1551335381677,101824,7218,229070166,0
2021-05-03T11:07:05.054468,0.5.8,neo4j/neo4j,INITIAL,Neptune,504206411,2244548947,74723993318,1122399429258,679653861760,1069750615682,607454547215,32608,3881,212744996,0
2021-05-03T11:40:00.885587,0.5.8,neo4j/neo4j,INITIAL,Neptune,522174290,2265164537,75427941302,1131682990865,683507307008,1076052869522,608132934494,32608,3881,224557640,0
2021-04-22T11:54:23.514168,0.5.5,FasterXML/jackson-databind,INITIAL,TinkerGraph,336421350,8131633714,10396626350,538611230589,381577042101,458604391432,310200122912,435439,17305,59887487,0
2021-04-22T11:55:03.232930,0.5.5,FasterXML/jackson-databind,UPDATE0,TinkerGraph,361385956,5441991274,811381426,32035027303,997997317,32538249573,1046581681,2280,12,0,0
2021-04-22T11:55:36.980266,0.5.5,FasterXML/jackson-databind,UPDATE1,TinkerGraph,338148639,5067658595,680821924,27340097615,302912726,27892621153,299484249,1859,1,0,0
2021-04-22T11:56:08.053275,0.5.5,FasterXML/jackson-databind,UPDATE2,TinkerGraph,331778815,5124122987,777111611,24510512660,305403545,25136695727,307295130,1873,1,0,0
2021-04-22T11:57:14.414473,0.5.5,FasterXML/jackson-databind,UPDATE3,TinkerGraph,333765476,4960388738,1064031139,57396974668,2975647226,57653976091,2583917228,3800,50,0,0
2021-04-22T12:52:43.275365,0.5.5,FasterXML/jackson-databind,BUILD0,TinkerGraph,165947026,5869391921,35856905516,570256656582,416614262858,512867434902,337798632284,435479,17305,0,0
2021-04-22T13:08:35.840974,0.5.5,FasterXML/jackson-databind,BUILD1,TinkerGraph,157657260,5688906198,35604996808,571874891335,417649276524,512413018550,336544721604,435481,17305,0,0
2021-04-22T13:24:27.069940,0.5.5,FasterXML/jackson-databind,BUILD2,TinkerGraph,170340357,5813058807,35810389936,567850600283,417050284409,509895780670,338560877533,435498,17305,0,0
2021-04-22T13:40:18.068220,0.5.5,FasterXML/jackson-databind,BUILD3,TinkerGraph,160056688,5638181070,35693346813,570084823609,417299137481,511136288510,336737953174,435568,17307,0,0
2021-04-22T13:42:52.361519,0.5.5,apache/tinkerpop/gremlin-driver,INITIAL,TinkerGraph,29142407,1648369257,16689328445,90942705559,68130891265,78378760884,42344879700,101758,7208,0,0
2021-04-22T13:43:24.024586,0.5.5,apache/tinkerpop/gremlin-driver,UPDATE0,TinkerGraph,70886569,1359301069,6568720746,18214880813,6466082232,22907915474,5443205157,7600,260,0,0
2021-04-22T13:43:53.326309,0.5.5,apache/tinkerpop/gremlin-driver,UPDATE1,TinkerGraph,81988145,1309560364,1260203480,20316108364,5436365257,20548330270,6327881669,5622,40,0,0
2021-04-22T13:44:16.616892,0.5.5,apache/tinkerpop/gremlin-driver,UPDATE2,TinkerGraph,74474777,1301818237,1261135548,17261526322,2584866395,17672120724,3385780793,3438,9,0,0
2021-04-22T13:44:41.615055,0.5.5,apache/tinkerpop/gremlin-driver,UPDATE3,TinkerGraph,76525503,1289897952,1331664818,18443895335,3093477257,18784614045,3850327743,3974,9,0,0
2021-04-22T13:53:42.456462,0.5.5,apache/tinkerpop/gremlin-driver,BUILD0,TinkerGraph,26472640,1486620461,7334561653,88688775152,67554860038,66174305055,43430919148,102622,7279,0,0
2021-04-22T13:56:05.175259,0.5.5,apache/tinkerpop/gremlin-driver,BUILD1,TinkerGraph,25842220,1349437542,7322573059,88360075385,67089046575,66169678073,45233554030,102631,7277,0,0
2021-04-22T13:58:29.174617,0.5.5,apache/tinkerpop/gremlin-driver,BUILD2,TinkerGraph,29315787,1360112940,7394540049,90216773337,67540228486,67840723763,44550318748,102670,7277,0,0
2021-04-22T14:00:53.178455,0.5.5,apache/tinkerpop/gremlin-driver,BUILD3,TinkerGraph,26564020,1358251389,7314830859,88620317744,67024597980,66602676907,46265533752,102631,7277,0,0
2021-04-22T14:01:45.135878,0.5.5,neo4j/neo4j,INITIAL,TinkerGraph,12594870,890359402,3333192068,28119270848,22776408966,22988049735,19183547062,32607,3881,0,0
2021-04-22T14:01:48.154260,0.5.5,neo4j/neo4j,UPDATE0,TinkerGraph,24519320,881628871,202192054,1343203012,528446967,1376472600,562689355,1138,24,0,0
2021-04-22T14:01:50.657753,0.5.5,neo4j/neo4j,UPDATE1,TinkerGraph,24810043,880833799,559731032,869328235,213655898,1267371522,164656920,834,0,0,0
2021-04-22T14:01:57.727631,0.5.5,neo4j/neo4j,UPDATE2,TinkerGraph,24405614,870006483,769996802,3625422656,1611968845,3988465082,1775865794,2450,31,0,0
2021-04-22T14:02:02.694436,0.5.5,neo4j/neo4j,UPDATE3,TinkerGraph,23835492,874492976,734849205,2642115148,763116481,2925604379,687314719,1628,10,0,0
2021-04-22T14:04:53.582105,0.5.5,neo4j/neo4j,BUILD0,TinkerGraph,11462981,907456355,1889250648,27681816409,22874848375,20997211498,18154772843,32942,3905,0,0
2021-04-22T14:05:42.366226,0.5.5,neo4j/neo4j,BUILD1,TinkerGraph,12566128,913119470,1886476121,27618567509,22820220979,21019361844,18212730499,32563,3877,0,0
2021-04-22T14:06:31.217389,0.5.5,neo4j/neo4j,BUILD2,TinkerGraph,11613429,907012149,1870668456,27706850228,22867896093,21094500597,18208794601,32684,3867,0,0
2021-04-22T14:07:21.391060,0.5.5,neo4j/neo4j,BUILD3,TinkerGraph,11474757,906931082,1865951675,27726405976,22976763346,21057107462,19517220480,32803,3874,0,0
2021-04-22T14:22:43.133222,0.5.5,FasterXML/jackson-databind,INITIAL,TinkerGraph,142309483,5223405930,11491197785,568904089077,412113186332,486622809926,335814877309,435439,17305,0,0
2021-04-22T14:23:22.251907,0.5.5,FasterXML/jackson-databind,UPDATE0,TinkerGraph,327929326,4960774104,574692795,32180763209,946406448,32595116162,1057441857,2280,12,0,0
2021-04-22T14:23:56.046877,0.5.5,FasterXML/jackson-databind,UPDATE1,TinkerGraph,332890775,5230769041,622839295,27289145869,305943495,27836962702,302030403,1859,1,0,0
2021-04-22T14:24:26.626149,0.5.5,FasterXML/jackson-databind,UPDATE2,TinkerGraph,327527893,4943275087,724811897,24261356522,304680740,24888819342,305006595,1873,1,0,0
2021-04-22T14:25:32.538698,0.5.5,FasterXML/jackson-databind,UPDATE3,TinkerGraph,333285842,4954140769,1001627106,56662388824,2898249882,57355604908,2943922453,3800,50,0,0
